CASE#,citycode,caseyear,casenbr,reporteddate,offense,address,ResultCode,ARREST,OFFENSE_CODE,LastUpdateDate,begindate,StartDate,StartTime,EndDate,EndTime,latitude,longitude
3113543,RR,2018,613543,06/08/18 21:20,DASLT5,W OLD SETTLERS BLVD,4,No,9,19/02/19 12:18,06/08/18 19:40,08/06/2018,07:40 PM,06/08/2018,07:40 PM,30.53655903,-97.69584746
3113560,RR,2018,613560,08/08/18 09:00,NOPROF,N A W GRIMES BLVD,1,Yes,99,19/02/19 12:18,08/08/18 08:00,08/08/2018,08:00 AM,08/08/2018,08:00 AM,30.54239934,-97.65048308
3113632,RR,2018,613632,08/08/18 10:30,TFMV,CAMINO DEL VERDES PL,4,No,7,19/02/19 12:18,07/08/18 23:00,08/07/2018,11:00 PM,07/08/2018,11:00 PM,30.53365986,-97.71208281
3113654,RR,2018,613654,08/08/18 18:50,MTC,SERVICE,1,No,38,19/02/19 12:18,08/08/18 18:50,08/08/2018,06:50 PM,08/08/2018,06:50 PM,30.5154485,-97.66331572
3113721,RR,2018,613721,10/08/18 13:15,ASLT2,RUSK RD,2,No,5,19/02/19 12:18,10/08/18 12:42,08/10/2018,12:42 PM,10/08/2018,12:42 PM,30.50286,-97.62983793
3113809,RR,2018,613809,01/08/18 13:21,THEFT,APPLEGATE CIR,1,No,7,19/02/19 12:18,19/07/18 00:00,07/19/2018,12:00 AM,07/19/2018,12:00 AM,30.54854863,-97.67286772
3113898,RR,2018,613898,14/08/18 15:06,NOPROF,BLUFFS LANDING WAY,1,Yes,99,19/02/19 12:18,14/08/18 14:36,08/14/2018,02:36 PM,08/14/2018,02:36 PM,30.54601948,-97.65561766
3114030,RR,2018,614030,17/08/18 05:46,RECGUN,TOWN CENTRE DR,4,Yes,99,19/02/19 12:18,17/08/18 04:57,08/17/2018,04:57 AM,08/17/2018,04:57 AM,30.49338811,-97.65500731
3114060,RR,2018,614060,16/08/18 13:15,DAR,RM 1431,4,Yes,99,19/02/19 12:18,15/08/18 13:14,08/15/2018,01:14 PM,08/15/2018,01:14 PM,30.55901997,-97.69512266
3114089,RR,2018,614089,18/08/18 03:28,THEFT,E PALM VALLEY BLVD,1,No,7,19/02/19 12:18,17/08/18 22:00,08/17/2018,10:00 PM,08/17/2018,10:00 PM,30.51967137,-97.67523283
3114110,RR,2018,614110,16/08/18 14:12,NARC,N IH 35 FWY,4,No,28,19/02/19 12:18,16/08/18 12:52,08/16/2018,12:52 PM,08/16/2018,12:52 PM,30.57692998,-97.69270415
3114115,RR,2018,614115,19/08/18 03:20,PD, ,4,Yes,99,19/02/19 12:18,19/08/18 02:21,08/19/2018,02:21 AM,08/19/2018,02:21 AM,30.44599812,-97.7213983
3114118,RR,2018,614118,19/08/18 04:07,FC,N A W GRIMES BLVD,1,No,99,19/02/19 12:18,19/08/18 03:27,08/19/2018,03:27 AM,08/19/2018,03:27 AM,30.53781026,-97.65265745
3114124,RR,2018,614124,16/08/18 15:40,UIFIRE,N IH 35 FR,4,No,99,19/02/19 12:18,16/08/18 15:25,08/16/2018,03:25 PM,08/16/2018,03:25 PM,30.5477895,-97.68940825
3114127,RR,2018,614127,16/08/18 17:51,BIKETF,SERVICE,1,No,7,19/02/19 12:18,15/08/18 22:00,08/15/2018,10:00 PM,08/15/2018,10:00 PM,30.52778905,-97.63806242
3114279,RR,2018,614279,19/08/18 23:16,TFMV,WEST CREEK LOOP,1,No,7,19/02/19 12:18,19/08/18 18:20,08/19/2018,06:20 PM,08/19/2018,06:20 PM,30.49275868,-97.70542235
3114280,RR,2018,614280,20/08/18 01:05,ASLT5, ,4,No,9,19/02/19 12:18,19/08/18 22:08,08/19/2018,10:08 PM,08/19/2018,10:08 PM,30.47947972,-97.62961668
3114336,RR,2018,614336,24/08/18 01:55,DAMMV,AMESWOOD DR,4,No,15,19/02/19 12:18,24/08/18 00:00,08/24/2018,12:00 AM,08/24/2018,12:00 AM,30.52704899,-97.67956633
3114339,RR,2018,614339,24/08/18 02:15,BURGD,GREENLAWN BLVD,4,Yes,6,19/02/19 12:18,24/08/18 00:55,08/24/2018,12:55 AM,08/24/2018,12:55 AM,30.46977894,-97.66635222
3114378,RR,2018,614378,24/08/18 03:03,POSDPA,EGGER AVE,1,Yes,40,19/02/19 12:18,24/08/18 02:18,08/24/2018,02:18 AM,08/24/2018,02:18 AM,30.52028172,-97.67406553
3114434,RR,2018,614434,24/08/18 10:15,WT,EXIT 253 SB,1,Yes,99,19/02/19 12:18,24/08/18 09:49,08/24/2018,09:49 AM,08/24/2018,09:49 AM,30.53412144,-97.69229216
3114453,RR,2018,614453,25/08/18 08:00,DAR,CHISHOLM TRAIL RD,2,Yes,99,19/02/19 12:18,25/08/18 07:46,08/25/2018,07:46 AM,08/25/2018,07:46 AM,30.53206151,-97.69707579
3114488,RR,2018,614488,14/08/18 12:42,MISC,BELLVIEW AVE,2,No,99,19/02/19 12:18,14/08/18 12:47,08/14/2018,12:47 PM,08/14/2018,12:47 PM,30.50276845,-97.68077177
3114501,RR,2018,614501,14/08/18 06:54,MTC,LOUIS HENNA BLVD,1,No,38,19/02/19 12:18,14/08/18 06:50,08/14/2018,06:50 AM,08/14/2018,06:50 AM,30.48858159,-97.64165587
3114505,RR,2018,614505,25/08/18 01:30,DISCON,E PALM VALLEY BLVD,1,No,38,19/02/19 12:18,25/08/18 01:10,08/25/2018,01:10 AM,08/25/2018,01:10 AM,30.51978963,-97.67584318
3114584,RR,2018,614584,03/08/18 15:21,THEFT,CLEARVIEW CV,2,No,7,19/02/19 12:18,03/08/18 15:36,08/03/2018,03:36 PM,03/08/2018,03:36 PM,30.50279133,-97.66262144
3114601,RR,2018,614601,30/07/18 23:16,DISCON,N IH 35 FR,2,No,38,19/02/19 12:18,30/07/18 23:16,07/30/2018,11:16 PM,07/30/2018,11:16 PM,30.55321019,-97.69727415
3114651,RR,2018,614651,27/08/18 15:27,SHOPLF,LIME ROCK DR,4,Yes,7,19/02/19 12:18,27/08/18 14:32,08/27/2018,02:32 PM,08/27/2018,02:32 PM,30.50250905,-97.69137663
3114659,RR,2018,614659,28/07/18 15:55,MTC,E PALM VALLEY BLVD,1,No,38,19/02/19 12:18,28/07/18 15:55,07/28/2018,03:55 PM,07/28/2018,03:55 PM,30.5189008,-97.67403502
3114680,RR,2018,614680,25/07/18 07:33,MTC,LOUIS HENNA BLVD,1,No,38,19/02/19 12:18,25/07/18 07:33,07/25/2018,07:33 AM,07/25/2018,07:33 AM,30.48858159,-97.64165587
3114745,RR,2018,614745,29/08/18 12:06,INTPED,E PALM VALLEY BLVD,2,Yes,99,19/02/19 12:18,23/08/18 09:05,08/23/2018,09:05 AM,08/23/2018,09:05 AM,30.51888173,-97.67360777
3114794,RR,2018,614794,29/08/18 16:18,STALK, ,4,No,38,19/02/19 12:18,29/08/18 10:51,08/29/2018,10:51 AM,08/29/2018,10:51 AM,30.46506016,-97.66582579
3114822,RR,2018,614822,30/08/18 01:17,TFMV,S A W GRIMES BLVD,4,No,7,19/02/19 12:18,30/08/18 00:00,08/30/2018,12:00 AM,08/30/2018,12:00 AM,30.47558873,-97.64614195
3114913,RR,2018,614913,31/08/18 12:14,BURGB,CREEK BEND BLVD,4,No,6,19/02/19 12:18,30/08/18 23:00,08/30/2018,11:00 PM,08/30/2018,11:00 PM,30.54386036,-97.71049589
3114916,RR,2018,614916,31/08/18 14:28,BURGD,ANDICE PATH,4,No,6,19/02/19 12:18,31/08/18 12:00,08/31/2018,12:00 PM,08/31/2018,12:00 PM,30.55058949,-97.70449156
3114951,RR,2018,614951,02/09/18 11:40,NOPROF,DELL WAY,2,Yes,99,19/02/19 12:18,02/09/18 10:42,09/02/2018,10:42 AM,02/09/2018,10:42 AM,30.488429,-97.66818327
3114993,RR,2018,614993,02/09/18 17:20,NODL,OLD WEST DR,2,Yes,99,19/02/19 12:18,02/09/18 16:25,09/02/2018,04:25 PM,02/09/2018,04:25 PM,30.488429,-97.68431181
3115014,RR,2018,615014,29/08/18 11:52,MJINMV,N MAYS ST,4,Yes,28,19/02/19 12:18,29/08/18 10:37,08/29/2018,10:37 AM,08/29/2018,10:37 AM,30.53864186,-97.68976683
3115130,RR,2018,615130,04/09/18 20:21,THEFT,SH 45,4,No,7,19/02/19 12:18,02/09/18 18:00,09/02/2018,06:00 PM,02/09/2018,06:00 PM,30.47806065,-97.69073576
3115175,RR,2018,615175,07/09/18 02:16,CBYMIN,HARRELL PKWY,2,Yes,36,19/02/19 12:18,07/09/18 00:24,09/07/2018,12:24 AM,07/09/2018,12:24 AM,30.52543156,-97.6333322
3115206,RR,2018,615206,07/09/18 23:07,NOPROF,LAUREL PATH,1,Yes,99,19/02/19 12:18,07/09/18 18:54,09/07/2018,06:54 PM,07/09/2018,06:54 PM,30.52929967,-97.65616698
3115221,RR,2018,615221,03/09/18 18:08,DASLT5,ROUND ROCK WEST DR,4,No,9,19/02/19 12:18,02/09/18 16:55,09/02/2018,04:55 PM,02/09/2018,04:55 PM,30.50231068,-97.68545622
3115259,RR,2018,615259,08/09/18 01:15,ROBPAG,WYOMING SPRINGS DR,4,No,4,19/02/19 12:18,07/09/18 21:25,09/07/2018,09:25 PM,07/09/2018,09:25 PM,30.54933827,-97.71794218
3115673,RR,2018,615673,16/09/18 09:40,NOPROF,E PALM VALLEY BLVD,2,Yes,99,19/02/19 12:18,16/09/18 08:51,09/16/2018,08:51 AM,09/16/2018,08:51 AM,30.51806157,-97.6777429
3115682,RR,2018,615682,16/09/18 16:01,THREAT,GARDEN VALLEY CV,4,No,9,19/02/19 12:18,14/09/18 08:00,09/14/2018,08:00 AM,09/14/2018,08:00 AM,30.50123875,-97.66876311
3115705,RR,2018,615705,17/09/18 03:08,WT,PARKVIEW DR,4,Yes,99,19/02/19 12:18,17/09/18 02:44,09/17/2018,02:44 AM,09/17/2018,02:44 AM,30.50163167,-97.69565672
3115706,RR,2018,615706,17/09/18 03:41,DAR,CREEK RIDGE BLVD,2,Yes,99,19/02/19 12:18,17/09/18 01:29,09/17/2018,01:29 AM,09/17/2018,01:29 AM,30.51220982,-97.65421385
3115754,RR,2018,615754,16/09/18 20:09,TFMV,LUTHER PETERSON PL,2,No,7,19/02/19 12:18,14/09/18 17:30,09/14/2018,05:30 PM,09/14/2018,05:30 PM,30.54598134,-97.6847772
3115772,RR,2018,615772,18/09/18 17:09,CCATM,RM 1431,4,No,12,19/02/19 12:18,13/09/18 15:00,09/13/2018,03:00 PM,09/13/2018,03:00 PM,30.55382054,-97.71211333
3115793,RR,2018,615793,19/09/18 11:45,TFMV,WALSH LN,2,No,7,19/02/19 12:18,19/09/18 01:00,09/19/2018,01:00 AM,09/19/2018,01:00 AM,30.4992017,-97.69606871
3115800,RR,2018,615800,18/09/18 15:08,CONTMP,LOUIS HENNA BLVD,1,No,40,19/02/19 12:18,18/09/18 15:08,09/18/2018,03:08 PM,09/18/2018,03:08 PM,30.48858159,-97.64165587
3115862,RR,2018,615862,20/09/18 07:56,BURGB, ,1,No,6,19/02/19 12:18,20/09/18 06:40,09/20/2018,06:40 AM,09/20/2018,06:40 AM,30.55308812,-97.69842619
3115864,RR,2018,615864,20/09/18 08:58,DAMMV, ,4,No,15,19/02/19 12:18,19/09/18 20:30,09/19/2018,08:30 PM,09/19/2018,08:30 PM,30.58370106,-97.69083494
3115900,RR,2018,615900,12/09/18 12:46,DISCON, ,8,No,38,19/02/19 12:18,12/09/18 12:46,09/12/2018,12:46 PM,12/09/2018,12:46 PM,30.44351857,-97.6053781
3116028,RR,2018,616028,22/09/18 14:56,DAMPRP,GREENLAWN BLVD,2,No,15,19/02/19 12:18,21/09/18 20:00,09/21/2018,08:00 PM,09/21/2018,08:00 PM,30.49043172,-97.66306395
3116096,RR,2018,616096,15/09/18 16:27,CONTMP,WILLOW WAY,1,Yes,40,19/02/19 12:18,14/09/18 18:20,09/14/2018,06:20 PM,09/14/2018,06:20 PM,30.50907033,-97.65390867
3116226,RR,2018,616226,18/09/18 19:27,RCPROP,RIDGEMONT ST,4,No,99,19/02/19 12:18,17/09/18 23:30,09/17/2018,11:30 PM,09/17/2018,11:30 PM,30.50080006,-97.66970152
3116322,RR,2018,616322,09/09/18 05:00,CBYMIN,RUSK RD,1,Yes,36,19/02/19 12:18,09/09/18 01:54,09/09/2018,01:54 AM,09/09/2018,01:54 AM,30.51047032,-97.630166
3116374,RR,2018,616374,04/06/18 10:40,NOINS,N IH 35 FR,1,Yes,99,19/02/19 12:18,04/06/18 10:17,06/04/2018,10:17 AM,04/06/2018,10:17 AM,30.53793995,-97.69074339
3116381,RR,2018,616381,04/06/18 17:00,MISDIS,SAVANNAH DR,4,No,99,19/02/19 12:18,01/06/18 17:00,06/01/2018,05:00 PM,01/06/2018,05:00 PM,30.53118031,-97.70804686
3116386,RR,2018,616386,25/11/18 10:26,RCPROP,W LIBERTY AVE,4,No,99,19/02/19 12:18,20/11/18 10:26,11/20/2018,10:26 AM,11/20/2018,10:26 AM,30.50797169,-97.684205
3116388,RR,2018,616388,24/11/18 23:14,TBLDG,RAVENWOOD DR,1,No,7,19/02/19 12:18,21/11/18 16:45,11/21/2018,04:45 PM,11/21/2018,04:45 PM,30.51650136,-97.6321649
3116405,RR,2018,616405,27/11/18 14:30,DAMMV,S IH 35 FR,4,No,15,19/02/19 12:18,27/11/18 11:30,11/27/2018,11:30 AM,11/27/2018,11:30 AM,30.58053868,-97.6909265
3116479,RR,2018,616479,26/11/18 20:20,MTC, ,1,No,38,19/02/19 12:18,26/11/18 20:20,11/26/2018,08:20 PM,11/26/2018,08:20 PM,30.45989888,-97.62257475
3116569,RR,2018,616569,29/11/18 12:59,AUTOTH,MCNEIL RD,4,No,8,19/02/19 12:18,29/11/18 11:30,11/29/2018,11:30 AM,11/29/2018,11:30 AM,30.50043004,-97.6847238
3116583,RR,2018,616583,29/11/18 15:30,THEFT,BRENDA LN,1,Yes,7,19/02/19 12:18,29/11/18 14:00,11/29/2018,02:00 PM,11/29/2018,02:00 PM,30.54268925,-97.63293547
3116626,RR,2018,616626,02/12/18 14:16,NOPROF,E OLD SETTLERS BLVD,1,Yes,99,19/02/19 12:18,02/12/18 14:07,12/02/2018,02:07 PM,02/12/2018,02:07 PM,30.54590123,-97.6337213
3116631,RR,2018,616631,03/12/18 04:56,WT, ,4,Yes,99,19/02/19 12:18,03/12/18 03:55,12/03/2018,03:55 AM,03/12/2018,03:55 AM,30.44496815,-97.63053221
3116649,RR,2018,616649,01/12/18 03:02,DASLT5,DRY CREEK DR,4,No,9,19/02/19 12:18,01/12/18 02:22,12/01/2018,02:22 AM,01/12/2018,02:22 AM,30.49185078,-97.6845941
3116651,RR,2018,616651,01/12/18 03:45,CIC,S IH 35 FR,4,No,50,19/02/19 12:18,01/12/18 02:13,12/01/2018,02:13 AM,01/12/2018,02:13 AM,30.49256032,-97.67739195
3116698,RR,2018,616698,30/11/18 14:10,DAR,CURRY LOOP,7,Yes,99,19/02/19 12:18,30/11/18 13:22,11/30/2018,01:22 PM,11/30/2018,01:22 PM,30.53522008,-97.66979307
3116858,RR,2018,616858,07/11/18 21:00,FORCE,OLD SETTLEMENT RD,4,Yes,99,19/02/19 12:18,07/11/18 19:55,11/07/2018,07:55 PM,07/11/2018,07:55 PM,30.51364033,-97.66043181
3116871,RR,2018,616871,03/12/18 18:19,DAR,CHISHOLM TRAIL RD,2,Yes,99,19/02/19 12:18,03/12/18 18:11,12/03/2018,06:11 PM,03/12/2018,06:11 PM,30.54032033,-97.69554228
3116902,RR,2018,616902,05/12/18 18:53,CHLDAB,GREY FEATHER DR,1,No,99,19/02/19 12:18,05/12/18 18:02,12/05/2018,06:02 PM,05/12/2018,06:02 PM,30.50797932,-97.64240355
3117070,RR,2018,617070,29/09/18 18:07,THEFT,RM 1431,4,No,7,19/02/19 12:18,29/09/18 11:05,09/29/2018,11:05 AM,09/29/2018,11:05 AM,30.55182927,-97.71081633
3117103,RR,2018,617103,29/09/18 16:26,NARC,HERITAGE CENTER CIR,4,Yes,28,19/02/19 12:18,29/09/18 15:23,09/29/2018,03:23 PM,09/29/2018,03:23 PM,30.51676076,-97.67588133
3117209,RR,2018,617209,30/09/18 22:09,LOSTPR,SERVICE,4,No,99,19/02/19 12:18,30/09/18 22:01,09/30/2018,10:01 PM,09/30/2018,10:01 PM,30.48625081,-97.68023771
3117259,RR,2018,617259,02/10/18 02:38,FALSNM,HAIRY MAN RD,4,Yes,40,19/02/19 12:18,02/10/18 00:46,10/02/2018,12:46 AM,02/10/2018,12:46 AM,30.52355855,-97.71163267
3117280,RR,2018,617280,29/09/18 00:45,TLE,WILDWOOD DR,2,No,99,19/02/19 12:18,29/09/18 00:45,09/29/2018,12:45 AM,09/29/2018,12:45 AM,30.49011891,-97.69868559
3117303,RR,2018,617303,03/10/18 01:20,TRSPAS,SERVICE,1,Yes,40,19/02/19 12:18,03/10/18 00:19,10/03/2018,12:19 AM,03/10/2018,12:19 AM,30.51713078,-97.68126768
3117387,RR,2018,617387,03/10/18 07:21,CONTMP,S IH 35 FR,2,Yes,40,19/02/19 12:18,03/10/18 07:21,10/03/2018,07:21 AM,03/10/2018,07:21 AM,30.488429,-97.67580504
3117471,RR,2018,617471,06/10/18 02:06,DAMPRP,BERWICK CV,4,No,15,19/02/19 12:18,06/10/18 00:01,10/06/2018,12:01 AM,06/10/2018,12:01 AM,30.53787129,-97.70830626
3117500,RR,2018,617500,05/10/18 17:00,RCPROP, ,4,No,99,19/02/19 12:18,05/10/18 14:47,10/05/2018,02:47 PM,05/10/2018,02:47 PM,30.45445149,-97.7183618
3117533,RR,2018,617533,06/10/18 23:50,CURFEW,SALORN WAY,4,Yes,42,19/02/19 12:18,06/10/18 22:25,10/06/2018,10:25 PM,06/10/2018,10:25 PM,30.53578847,-97.72105498
3117544,RR,2018,617544,07/10/18 16:46,WT,W MAIN ST,4,Yes,99,19/02/19 12:18,07/10/18 14:52,10/07/2018,02:52 PM,07/10/2018,02:52 PM,30.50762837,-97.68120665
3117611,RR,2018,617611,22/08/18 10:40,ALARMS,S IH 35 FR,4,Yes,99,19/02/19 12:18,22/08/18 08:52,08/22/2018,08:52 AM,08/22/2018,08:52 AM,30.50034993,-97.68208403
3117742,RR,2018,617742,03/12/18 17:25,THEFT,E OAK DR,4,Yes,7,19/02/19 12:18,03/12/18 16:30,12/03/2018,04:30 PM,03/12/2018,04:30 PM,30.52068989,-97.67310423
3117751,RR,2018,617751,30/04/18 03:04,DWI,W LOUIS HENNA BLVD,2,Yes,35,19/02/19 12:18,30/04/18 01:45,04/30/2018,01:45 AM,04/30/2018,01:45 AM,30.47962086,-97.67958159
3117789,RR,2018,617789,06/09/18 13:34,THEFT, ,8,No,7,19/02/19 12:18,04/09/18 22:30,09/04/2018,10:30 PM,04/09/2018,10:30 PM,30.5623502,-97.71252531
3117811,RR,2018,617811,14/02/18 12:30,FINFO,CHISHOLM TRAIL RD,2,Yes,40,19/02/19 12:18,14/02/18 12:14,02/14/2018,12:14 PM,02/14/2018,12:14 PM,30.52995961,-97.69432158
3117864,RR,2018,617864,15/02/18 19:56,NOPROF,RM 1431,4,Yes,99,19/02/19 12:18,08/02/18 17:31,02/08/2018,05:31 PM,08/02/2018,05:31 PM,30.55453007,-97.70903868
3117869,RR,2018,617869,16/02/18 21:20,THEFT,N MAYS ST,4,Yes,7,19/02/19 12:18,16/02/18 19:03,02/16/2018,07:03 PM,02/16/2018,07:03 PM,30.53864186,-97.68976683
3117876,RR,2018,617876,06/12/18 00:48,WT,E PALM VALLEY BLVD,4,Yes,99,19/02/19 12:18,06/12/18 00:11,12/06/2018,12:11 AM,06/12/2018,12:11 AM,30.51827901,-97.68271727
3117886,RR,2018,617886,10/03/18 02:49,DAMPRP,SERVICE,1,Yes,15,19/02/19 12:18,10/03/18 01:25,03/10/2018,01:25 AM,10/03/2018,01:25 AM,30.52500813,-97.63652128
3117911,RR,2018,617911,18/02/18 11:36,HARASS,N IH 35 FR,4,No,38,19/02/19 12:18,17/02/18 11:29,02/17/2018,11:29 AM,02/17/2018,11:29 AM,30.56539052,-97.6964044
3117962,RR,2018,617962,18/05/18 12:11,DOMEN,LILAC DR,2,Yes,9,19/02/19 12:18,18/05/18 10:59,05/18/2018,10:59 AM,05/18/2018,10:59 AM,30.51988118,-97.67276854
3117999,RR,2018,617999,24/07/18 08:05,UIFIRE, ,4,No,99,19/02/19 12:18,24/07/18 00:57,07/24/2018,12:57 AM,07/24/2018,12:57 AM,30.47132008,-97.62529844
3118026,RR,2018,618026,24/10/18 23:45,DAR,CHISHOLM TRAIL RD,4,Yes,99,19/02/19 12:18,24/10/18 22:15,10/24/2018,10:15 PM,10/24/2018,10:15 PM,30.53979008,-97.69481749
3118086,RR,2018,618086,25/07/18 02:08,MISC,E PALM VALLEY BLVD,8,No,99,19/02/19 12:18,25/07/18 02:12,07/25/2018,02:12 AM,07/25/2018,02:12 AM,30.51597111,-97.66679472
3118102,RR,2018,618102,15/04/18 16:00,THEFT,E MESSICK LOOP,4,Yes,7,19/02/19 12:18,15/04/18 14:04,04/15/2018,02:04 PM,04/15/2018,02:04 PM,30.4875211,-97.70023436
3118208,RR,2018,618208,18/02/18 15:00,TLE,S IH 35 FR,4,Yes,99,19/02/19 12:18,18/02/18 13:47,02/18/2018,01:47 PM,02/18/2018,01:47 PM,30.50303929,-97.68268675
3118378,RR,2018,618378,20/01/18 11:55,WT,ASHWOOD CT,4,Yes,99,19/02/19 12:18,20/01/18 11:32,01/20/2018,11:32 AM,01/20/2018,11:32 AM,30.50115101,-97.66369719
3118389,RR,2018,618389,25/04/18 09:40,THEFT,PARK LN,4,No,7,19/02/19 12:18,25/04/18 07:20,04/25/2018,07:20 AM,04/25/2018,07:20 AM,30.50873845,-97.67167753
3118391,RR,2018,618391,25/04/18 09:58,DASLT5,HERITAGE SPRINGS TRL,4,No,9,19/02/19 12:18,09/03/18 08:37,03/09/2018,08:37 AM,09/03/2018,08:37 AM,30.51027958,-97.66020292
3118514,RR,2018,618514,21/04/18 09:36,DAS,N IH 35 FWY,1,Yes,99,19/02/19 12:18,21/04/18 09:29,04/21/2018,09:29 AM,04/21/2018,09:29 AM,30.53763096,-97.69247526
3118529,RR,2018,618529,23/08/18 01:30,DISCON,KAROLYN DR,4,Yes,38,19/02/19 12:18,22/08/18 23:00,08/22/2018,11:00 PM,08/22/2018,11:00 PM,30.52186101,-97.67538542
3118542,RR,2018,618542,01/02/18 12:35,CSCREG,E PALM VALLEY BLVD,4,No,40,19/02/19 12:18,10/10/18 12:35,10/10/2018,12:35 PM,10/10/2018,12:35 PM,30.51745885,-97.66864866
3118581,RR,2018,618581,25/07/18 12:44,AUTOTH,AMESWOOD DR,4,No,8,19/02/19 12:18,25/07/18 06:00,07/25/2018,06:00 AM,07/25/2018,06:00 AM,30.52704899,-97.67956633
3118653,RR,2018,618653,04/04/18 01:42,NOPROF,ALLEY ALY,2,Yes,99,19/02/19 12:18,04/04/18 00:06,04/04/2018,12:06 AM,04/04/2018,12:06 AM,30.50281041,-97.65526671
3118659,RR,2018,618659,04/04/18 02:38,NODL,TOFINO CV,7,Yes,99,19/02/19 12:18,03/04/18 22:30,04/03/2018,10:30 PM,03/04/2018,10:30 PM,30.51631062,-97.62512297
3118698,RR,2018,618698,15/04/18 00:05,THEFT,E PALM VALLEY BLVD,4,No,7,19/02/19 12:18,14/04/18 23:55,04/14/2018,11:55 PM,04/14/2018,11:55 PM,30.51888173,-97.67780394
3118702,RR,2018,618702,15/04/18 17:44,TLE,GREENBRIAR LOOP,4,Yes,99,19/02/19 12:18,15/04/18 17:12,04/15/2018,05:12 PM,04/15/2018,05:12 PM,30.50007908,-97.66447539
3118710,RR,2018,618710,23/08/18 07:36,OBSTRU,SPRUCE CV,2,Yes,40,19/02/19 12:18,23/08/18 06:24,08/23/2018,06:24 AM,08/23/2018,06:24 AM,30.5134496,-97.6488275
3118820,RR,2018,618820,29/11/18 15:54,TLE,N A W GRIMES BLVD,2,No,99,19/02/19 12:18,28/11/18 22:34,11/28/2018,10:34 PM,11/28/2018,10:34 PM,30.54997151,-97.65032286
3118824,RR,2018,618824,29/11/18 16:17,SMINOR,SENNA RIDGE TRL,1,No,36,19/02/19 12:18,29/11/18 13:04,11/29/2018,01:04 PM,11/29/2018,01:04 PM,30.51228993,-97.62166685
3118928,RR,2018,618928,15/02/18 23:45,NOPROF,UNIVERSITY BLVD,2,Yes,99,19/02/19 12:18,15/02/18 22:58,02/15/2018,10:58 PM,02/15/2018,10:58 PM,30.5756902,-97.64006132
3119053,RR,2018,619053,16/02/18 12:34,NOPROF,MEADOWCREEK CIR,1,Yes,99,19/02/19 12:18,16/02/18 12:10,02/16/2018,12:10 PM,02/16/2018,12:10 PM,30.50657933,-97.66405577
3119106,RR,2018,619106,03/01/18 13:34,WT,CHISHOLM TRAIL RD,4,Yes,99,19/02/19 12:18,03/01/18 12:41,01/03/2018,12:41 PM,03/01/2018,12:41 PM,30.53895848,-97.69508452
3119189,RR,2018,619189,02/01/18 10:30,THEFT,W AUSTIN AVE,4,No,7,19/02/19 12:18,01/01/18 02:00,01/01/2018,02:00 AM,01/01/2018,02:00 AM,30.51051991,-97.68004698
3119219,RR,2018,619219,03/01/18 10:31,RECVEH,PLANTATION DR,2,No,99,19/02/19 12:18,03/01/18 09:49,01/03/2018,09:49 AM,03/01/2018,09:49 AM,30.53314107,-97.70740599
3119343,RR,2018,619343,07/01/18 10:42,TRSPAS, ,7,Yes,40,19/02/19 12:18,07/01/18 09:35,01/07/2018,09:35 AM,07/01/2018,09:35 AM,30.43120091,-97.72190184
3119385,RR,2018,619385,07/01/18 14:22,FC,EAGLES NEST ST,1,Yes,99,19/02/19 12:18,07/01/18 13:03,01/07/2018,01:03 PM,07/01/2018,01:03 PM,30.55519002,-97.66812224
3119425,RR,2018,619425,07/01/18 19:07,CIC,FIELDSTONE PL,1,Yes,50,19/02/19 12:18,07/01/18 17:15,01/07/2018,05:15 PM,07/01/2018,05:15 PM,30.5011205,-97.66756529
3119454,RR,2018,619454,07/01/18 21:50,CONSME,W OAK DR,4,Yes,36,19/02/19 12:18,06/01/18 22:51,01/06/2018,10:51 PM,06/01/2018,10:51 PM,30.52099125,-97.67668242
3119462,RR,2018,619462,07/01/18 21:59,TRSPAS,SYCAMORE TRL,4,Yes,40,19/02/19 12:18,07/01/18 21:05,01/07/2018,09:05 PM,07/01/2018,09:05 PM,30.51130955,-97.6462335
3119476,RR,2018,619476,07/01/18 23:14,NOPROF,LYNDA SUE ST,4,Yes,99,19/02/19 12:18,07/01/18 23:11,01/07/2018,11:11 PM,07/01/2018,11:11 PM,30.48815053,-97.69269652
3119517,RR,2018,619517,08/01/18 02:17,DWI,CHOWAN CV,2,Yes,35,19/02/19 12:18,08/01/18 02:03,01/08/2018,02:03 AM,08/01/2018,02:03 AM,30.48480122,-97.70254606
3119527,RR,2018,619527,08/01/18 04:25,UNSECB,RAVENWOOD DR,1,No,99,19/02/19 12:18,06/01/18 17:00,01/06/2018,05:00 PM,06/01/2018,05:00 PM,30.51650136,-97.6321649
3119554,RR,2018,619554,08/01/18 18:00,DAR,TASSEY ST,2,Yes,99,19/02/19 12:18,08/01/18 09:51,01/08/2018,09:51 AM,08/01/2018,09:51 AM,30.50276845,-97.67570585
3119562,RR,2018,619562,08/01/18 18:00,MTC,S IH 35 FWY,2,Yes,38,19/02/19 12:18,08/01/18 10:21,01/08/2018,10:21 AM,08/01/2018,10:21 AM,30.49922841,-97.68080229
3119571,RR,2018,619571,08/01/18 12:57,DAMMV, ,2,No,15,19/02/19 12:18,06/01/18 18:00,01/06/2018,06:00 PM,06/01/2018,06:00 PM,30.4723882,-97.63254637
