master_incident_number,response_date,StartDate,EndDate,problem,call_disposition,priority_number,LastUpdateDate,latitude,longitude
1179199,03/02/18 16:57,Feb  3 2018  4:57PM,Feb  3 2018  4:57PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.51022,-97.727275
1827787,05/06/18 01:01,Jun  5 2018  1:01AM,Jun  5 2018  1:01AM,Firecrackers,GOA-Gone on Arrival,3,19/02/19 12:14,30.510294,-97.625839
1059216,11/07/18 18:51,Jul 11 2018  6:51PM,Jul 11 2018  6:51PM,Audible Business Alarm,FAL-False,1,19/02/19 12:14,30.510295,-97.650205
1187071,07/01/18 20:29,Jan  7 2018  8:29PM,Jan  7 2018  8:29PM,Suspicious Person,TAG-Tagged,2,19/02/19 12:14,30.510295,-97.650205
1378213,31/10/18 19:01,Oct 31 2018  7:01PM,Oct 31 2018  7:01PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.510295,-97.650205
1463517,12/07/18 17:06,Jul 12 2018  5:06PM,Jul 12 2018  5:06PM,Poss Personal Injury Acc,TAG-Tagged,1,19/02/19 12:14,30.510295,-97.650205
1486132,21/05/18 22:33,May 21 2018 10:33PM,May 21 2018 10:33PM,Sound of Shots Fired,AQT-All Quiet,1,19/02/19 12:14,30.510295,-97.650205
1148789,06/09/18 22:35,Sep  6 2018 10:35PM,Sep  6 2018 10:35PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.5103,-97.651005
1677125,15/12/18 00:45,Dec 15 2018 12:45AM,Dec 15 2018 12:45AM,Escort,,3,19/02/19 12:14,30.510315,-97.628632
1711527,01/02/18 00:03,Feb  1 2018 12:03AM,Feb  1 2018 12:03AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.510337,-97.675013
1367216,27/10/18 00:24,Oct 27 2018 12:24AM,Oct 27 2018 12:24AM,Escort,,3,19/02/19 12:14,30.510358,-97.632677
1369411,12/11/18 03:53,Nov 12 2018  3:53AM,Nov 12 2018  3:53AM,On Site,,1,19/02/19 12:14,30.510358,-97.631288
1535749,16/09/18 00:09,Sep 16 2018 12:09AM,Sep 16 2018 12:09AM,Alcohol Violation,RPT-Report,2,19/02/19 12:14,30.510358,-97.631288
1439800,06/08/18 12:49,Aug  6 2018 12:49PM,Aug  6 2018 12:49PM,Emotionally Disturb Person,BKG-Booking,1,19/02/19 12:14,30.510376,-97.669681
1572809,08/07/18 20:32,Jul  8 2018  8:32PM,Jul  8 2018  8:32PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.51039,-97.650185
1036618,21/03/18 11:11,Mar 21 2018 11:11AM,Mar 21 2018 11:11AM,Suspicious Person,SNT-Sent,2,19/02/19 12:14,30.510418,-97.665933
1339631,10/04/18 12:56,Apr 10 2018 12:56PM,Apr 10 2018 12:56PM,Down Outside-One w/Fire,CNL-Cancel,1,19/02/19 12:14,30.510429,-97.656676
1221370,16/03/18 14:37,Mar 16 2018  2:37PM,Mar 16 2018  2:37PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.51046,-97.667825
1829757,06/06/18 03:56,Jun  6 2018  3:56AM,Jun  6 2018  3:56AM,Suspicious Vehicle,SNT-Sent,2,19/02/19 12:14,30.51049,-97.693345
1789702,29/04/18 12:49,Apr 29 2018 12:49PM,Apr 29 2018 12:49PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.51053,-97.652905
1073676,15/05/18 04:18,May 15 2018  4:18AM,May 15 2018  4:18AM,Unwanted Person,SNT-Sent,2,19/02/19 12:14,30.510572,-97.650844
1240963,02/01/18 21:29,Jan  2 2018  9:29PM,Jan  2 2018  9:29PM,Narcotics Activity,GOA-Gone on Arrival,2,19/02/19 12:14,30.510572,-97.650844
1778212,10/05/18 21:54,May 10 2018  9:54PM,May 10 2018  9:54PM,Disturbance,GOA-Gone on Arrival,2,19/02/19 12:14,30.510572,-97.650844
1100542,08/07/18 15:16,Jul  8 2018  3:16PM,Jul  8 2018  3:16PM,Check the Welfare,RPT-Report,2,19/02/19 12:14,30.510613,-97.660222
1365679,21/09/18 21:34,Sep 21 2018  9:34PM,Sep 21 2018  9:34PM,Personal Injury Accident,RPT-Report,1,19/02/19 12:14,30.510613,-97.660222
1559645,06/07/18 00:48,Jul  6 2018 12:48AM,Jul  6 2018 12:48AM,Disturbance,,2,19/02/19 12:14,30.510618,-97.65095
1810956,17/05/18 22:39,May 17 2018 10:39PM,May 17 2018 10:39PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.510618,-97.65095
1308322,05/02/18 22:10,Feb  5 2018 10:10PM,Feb  5 2018 10:10PM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.510636,-97.634344
1813398,19/05/18 23:30,May 19 2018 11:30PM,May 19 2018 11:30PM,Walk Through a Building,INS-Inservice,2,19/02/19 12:14,30.510636,-97.634344
1753297,04/04/18 08:49,Apr  4 2018  8:49AM,Apr  4 2018  8:49AM,Miscellaneous,AOK- All OK,3,19/02/19 12:14,30.51069,-97.651025
1342806,10/11/18 21:55,Nov 10 2018  9:55PM,Nov 10 2018  9:55PM,Domestic Abuse-In Progress,RPT-Report,1,19/02/19 12:14,30.510701,-97.614797
1718633,12/02/18 09:34,Feb 12 2018  9:34AM,Feb 12 2018  9:34AM,Suspicious Vehicle,TAG-Tagged,2,19/02/19 12:14,30.51084,-97.651495
1300877,08/12/18 21:05,Dec  8 2018  9:05PM,Dec  8 2018  9:05PM,Recover Vehicle,RPT-Report,3,19/02/19 12:14,30.510845,-97.617642
1286565,30/03/18 18:14,Mar 30 2018  6:14PM,Mar 30 2018  6:14PM,Suspicious Person,RPR-Reprimand/Release,2,19/02/19 12:14,30.5109,-97.683665
1153205,21/11/18 15:57,Nov 21 2018  3:57PM,Nov 21 2018  3:57PM,Unwanted Person,NOS-No Service,2,19/02/19 12:14,30.510912,-97.617813
1240346,05/09/18 20:01,Sep  5 2018  8:01PM,Sep  5 2018  8:01PM,Customer Trouble,ADV-Advised,2,19/02/19 12:14,30.510912,-97.617813
1049223,07/04/18 01:27,Apr  7 2018  1:27AM,Apr  7 2018  1:27AM,Suspicious Person,BKG-Booking,2,19/02/19 12:14,30.510913,-97.680455
1190864,15/01/18 16:48,Jan 15 2018  4:48PM,Jan 15 2018  4:48PM,Transportation,INS-Inservice,3,19/02/19 12:14,30.510913,-97.663788
1754778,25/07/18 18:26,Jul 25 2018  6:26PM,Jul 25 2018  6:26PM,Transportation,INS-Inservice,3,19/02/19 12:14,30.510913,-97.663788
1769002,08/05/18 17:03,May  8 2018  5:03PM,May  8 2018  5:03PM,Transportation,INS-Inservice,3,19/02/19 12:14,30.510913,-97.663788
1512991,12/07/18 19:50,Jul 12 2018  7:50PM,Jul 12 2018  7:50PM,Walk Through a Building,,2,19/02/19 12:14,30.510913,-97.652399
1033289,28/04/18 17:02,Apr 28 2018  5:02PM,Apr 28 2018  5:02PM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.510913,-97.648511
1105504,05/08/18 00:34,Aug  5 2018 12:34AM,Aug  5 2018 12:34AM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.510913,-97.648511
1185251,04/01/18 23:10,Jan  4 2018 11:10PM,Jan  4 2018 11:10PM,Suspicious Person,SNT-Sent,2,19/02/19 12:14,30.510913,-97.648511
1206429,25/07/18 02:12,Jul 25 2018  2:12AM,Jul 25 2018  2:12AM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.510913,-97.648511
1249500,08/11/18 23:35,Nov  8 2018 11:35PM,Nov  8 2018 11:35PM,On Site,,1,19/02/19 12:14,30.510913,-97.648511
1396231,14/11/18 00:32,Nov 14 2018 12:32AM,Nov 14 2018 12:32AM,On Site,,1,19/02/19 12:14,30.510913,-97.648511
1648122,13/10/18 22:15,Oct 13 2018 10:15PM,Oct 13 2018 10:15PM,On Site,,1,19/02/19 12:14,30.510913,-97.648511
1687275,25/12/18 02:17,Dec 25 2018  2:17AM,Dec 25 2018  2:17AM,On Site,,1,19/02/19 12:14,30.510913,-97.648511
1176406,24/04/18 07:16,Apr 24 2018  7:16AM,Apr 24 2018  7:16AM,Miscellaneous,AOK- All OK,3,19/02/19 12:14,30.511049,-97.651971
1121501,11/08/18 19:54,Aug 11 2018  7:54PM,Aug 11 2018  7:54PM,Unwanted Person,GOA-Gone on Arrival,2,19/02/19 12:14,30.511067,-97.650207
1764601,07/10/18 21:27,Oct  7 2018  9:27PM,Oct  7 2018  9:27PM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.51107,-97.638455
1095754,07/12/18 22:21,Dec  7 2018 10:21PM,Dec  7 2018 10:21PM,Fight,TRN-Transport,1,19/02/19 12:14,30.511129,-97.68011
1107009,05/08/18 02:33,Aug  5 2018  2:33AM,Aug  5 2018  2:33AM,Disturbance,GOA-Gone on Arrival,2,19/02/19 12:14,30.511129,-97.68011
1349277,09/10/18 21:01,Oct  9 2018  9:01PM,Oct  9 2018  9:01PM,Theft - Report Only,RPT-Report,3,19/02/19 12:14,30.511129,-97.68011
1660565,17/11/18 04:11,Nov 17 2018  4:11AM,Nov 17 2018  4:11AM,Domestic,ADV-Advised,2,19/02/19 12:14,30.511129,-97.68011
1767649,07/05/18 16:23,May  7 2018  4:23PM,May  7 2018  4:23PM,Down Outside-One,,1,19/02/19 12:14,30.511179,-97.670851
1191996,15/02/18 13:53,Feb 15 2018  1:53PM,Feb 15 2018  1:53PM,Suspicious Person,GOA-Gone on Arrival,2,19/02/19 12:14,30.51119,-97.661588
1725653,27/02/18 14:50,Feb 27 2018  2:50PM,Feb 27 2018  2:50PM,Disturbance,SNT-Sent,2,19/02/19 12:14,30.511191,-97.674344
1238415,25/04/18 21:42,Apr 25 2018  9:42PM,Apr 25 2018  9:42PM,Theft,RFD-Refused,1,19/02/19 12:14,30.511191,-97.669066
1403546,30/11/18 13:28,Nov 30 2018  1:28PM,Nov 30 2018  1:28PM,Business Check (P),AQT-All Quiet,4,19/02/19 12:14,30.511191,-97.669066
1782525,24/12/18 12:31,Dec 24 2018 12:31PM,Dec 24 2018 12:31PM,Theft,FAL-False,1,19/02/19 12:14,30.511191,-97.669066
1797358,03/05/18 07:52,May  3 2018  7:52AM,May  3 2018  7:52AM,Miscellaneous,AOK- All OK,3,19/02/19 12:14,30.511191,-97.669066
1190202,14/01/18 10:30,Jan 14 2018 10:30AM,Jan 14 2018 10:30AM,No Tag,ADV-Advised,3,19/02/19 12:14,30.511191,-97.648511
1231682,01/04/18 12:20,Apr  1 2018 12:20PM,Apr  1 2018 12:20PM,Suspicious Person,RPT-Report,2,19/02/19 12:14,30.511191,-97.648511
1369752,28/10/18 11:30,Oct 28 2018 11:30AM,Oct 28 2018 11:30AM,No Tag,ADV-Advised,3,19/02/19 12:14,30.511191,-97.648511
1377843,03/11/18 19:05,Nov  3 2018  7:05PM,Nov  3 2018  7:05PM,On Site,,1,19/02/19 12:14,30.511191,-97.648511
1426239,18/01/18 10:50,Jan 18 2018 10:50AM,Jan 18 2018 10:50AM,Theft - Report Only,RPT-Report,3,19/02/19 12:14,30.511191,-97.648511
1481237,16/05/18 21:03,May 16 2018  9:03PM,May 16 2018  9:03PM,Assist-Public,,3,19/02/19 12:14,30.511191,-97.648511
1628397,03/11/18 23:41,Nov  3 2018 11:41PM,Nov  3 2018 11:41PM,On Site,,1,19/02/19 12:14,30.511191,-97.648511
1329867,03/10/18 22:54,Oct  3 2018 10:54PM,Oct  3 2018 10:54PM,Foot Beat (P),AOK- All OK,4,19/02/19 12:14,30.511191,-97.638511
1555314,05/07/18 01:45,Jul  5 2018  1:45AM,Jul  5 2018  1:45AM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.511191,-97.638511
1772961,25/01/18 09:57,Jan 25 2018  9:57AM,Jan 25 2018  9:57AM,Check the Welfare,UNF-Unfounded,2,19/02/19 12:14,30.511191,-97.638511
1820379,24/05/18 11:59,May 24 2018 11:59AM,May 24 2018 11:59AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.5112,-97.676275
1724135,24/02/18 22:31,Feb 24 2018 10:31PM,Feb 24 2018 10:31PM,Traffic Law Enforcement,AST-Assist,4,19/02/19 12:14,30.51121,-97.667335
1173769,30/12/18 18:46,Dec 30 2018  6:46PM,Dec 30 2018  6:46PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.511432,-97.625838
1437437,01/08/18 23:02,Aug  1 2018 11:02PM,Aug  1 2018 11:02PM,Assist-Public,TRN-Transport,3,19/02/19 12:14,30.511435,-97.627237
1349750,18/09/18 20:27,Sep 18 2018  8:27PM,Sep 18 2018  8:27PM,Missing Person,RPT-Report,2,19/02/19 12:14,30.511441,-97.668343
1236992,10/04/18 12:08,Apr 10 2018 12:08PM,Apr 10 2018 12:08PM,Parking Problem,TAG-Tagged,3,19/02/19 12:14,30.511469,-97.637955
1447640,05/04/18 09:14,Apr  5 2018  9:14AM,Apr  5 2018  9:14AM,No Tag,,3,19/02/19 12:14,30.511469,-97.637955
1463070,11/07/18 20:24,Jul 11 2018  8:24PM,Jul 11 2018  8:24PM,Unknown Trouble,ADV-Advised,1,19/02/19 12:14,30.511469,-97.637955
1770071,20/11/18 12:42,Nov 20 2018 12:42PM,Nov 20 2018 12:42PM,Parking Problem,TAG-Tagged,3,19/02/19 12:14,30.511469,-97.637955
1259820,19/06/18 18:07,Jun 19 2018  6:07PM,Jun 19 2018  6:07PM,Recover Property,RPT-Report,3,19/02/19 12:14,30.511469,-97.633233
1663294,15/11/18 18:57,Nov 15 2018  6:57PM,Nov 15 2018  6:57PM,Foot Beat (P),AQT-All Quiet,4,19/02/19 12:14,30.511469,-97.633233
1784779,25/09/18 07:39,Sep 25 2018  7:39AM,Sep 25 2018  7:39AM,Attempt Pick-Up,NOS-No Service,2,19/02/19 12:14,30.511487,-97.668738
1244257,19/12/18 01:20,Dec 19 2018  1:20AM,Dec 19 2018  1:20AM,Directed Patrol (P),AOK- All OK,4,19/02/19 12:14,30.511496,-97.622514
1603531,18/08/18 19:41,Aug 18 2018  7:41PM,Aug 18 2018  7:41PM,Unwanted Person,TRN-Transport,2,19/02/19 12:14,30.511511,-97.677861
1577974,20/04/18 11:50,Apr 20 2018 11:50AM,Apr 20 2018 11:50AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.511577,-97.668663
1734780,11/03/18 13:29,Mar 11 2018  1:29PM,Mar 11 2018  1:29PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.51163,-97.678055
1124541,16/08/18 12:10,Aug 16 2018 12:10PM,Aug 16 2018 12:10PM,Check the Welfare,INF-Information,2,19/02/19 12:14,30.511673,-97.67192
1565633,07/10/18 05:53,Oct  7 2018  5:53AM,Oct  7 2018  5:53AM,Domestic Abuse-In Progress,BKG-Booking,1,19/02/19 12:14,30.511673,-97.67192
1747319,23/11/18 15:52,Nov 23 2018  3:52PM,Nov 23 2018  3:52PM,Domestic,TRN-Transport,2,19/02/19 12:14,30.511673,-97.67192
1393913,07/11/18 17:53,Nov  7 2018  5:53PM,Nov  7 2018  5:53PM,Walk Through a Building,,2,19/02/19 12:14,30.511747,-97.648788
1398035,12/12/18 02:38,Dec 12 2018  2:38AM,Dec 12 2018  2:38AM,Walk Through a Building,,2,19/02/19 12:14,30.511747,-97.648788
1659624,18/11/18 21:01,Nov 18 2018  9:01PM,Nov 18 2018  9:01PM,Walk Through a Building,,2,19/02/19 12:14,30.511747,-97.648511
1670646,23/12/18 00:15,Dec 23 2018 12:15AM,Dec 23 2018 12:15AM,Walk Through a Building,,2,19/02/19 12:14,30.511747,-97.648511
1772484,12/01/18 08:43,Jan 12 2018  8:43AM,Jan 12 2018  8:43AM,Assault Report Only,RPT-Report,2,19/02/19 12:14,30.511771,-97.67535
1024362,16/06/18 13:36,Jun 16 2018  1:36PM,Jun 16 2018  1:36PM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.51179,-97.679575
1148594,01/09/18 18:07,Sep  1 2018  6:07PM,Sep  1 2018  6:07PM,Disturbance,AOK- All OK,2,19/02/19 12:14,30.511834,-97.709868
1511983,05/07/18 09:07,Jul  5 2018  9:07AM,Jul  5 2018  9:07AM,Non-Vehicular Accident,AST-Assist,2,19/02/19 12:14,30.511834,-97.709868
1817254,22/05/18 08:03,May 22 2018  8:03AM,May 22 2018  8:03AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.51188,-97.679535
1736949,25/09/18 15:06,Sep 25 2018  3:06PM,Sep 25 2018  3:06PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.51189,-97.677545
1257114,08/09/18 13:54,Sep  8 2018  1:54PM,Sep  8 2018  1:54PM,Recover Property,RPT-Report,3,19/02/19 12:14,30.511919,-97.679505
1371881,25/06/18 07:16,Jun 25 2018  7:16AM,Jun 25 2018  7:16AM,Walk Through a Building,INS-Inservice,2,19/02/19 12:14,30.511919,-97.679505
1562004,06/07/18 19:42,Jul  6 2018  7:42PM,Jul  6 2018  7:42PM,Miscellaneous,,3,19/02/19 12:14,30.511919,-97.679505
1801984,31/05/18 10:31,May 31 2018 10:31AM,May 31 2018 10:31AM,Walk Through a Building,AQT-All Quiet,2,19/02/19 12:14,30.51193,-97.679495
1024259,16/06/18 11:04,Jun 16 2018 11:04AM,Jun 16 2018 11:04AM,Domestic,GOA-Gone on Arrival,2,19/02/19 12:14,30.511965,-97.666485
1245418,27/12/18 01:07,Dec 27 2018  1:07AM,Dec 27 2018  1:07AM,Fight,TRN-Transport,1,19/02/19 12:14,30.511988,-97.62373
1586924,21/07/18 01:01,Jul 21 2018  1:01AM,Jul 21 2018  1:01AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.511988,-97.62373
1777576,10/05/18 11:29,May 10 2018 11:29AM,May 10 2018 11:29AM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.51199,-97.687935
1596377,13/08/18 04:25,Aug 13 2018  4:25AM,Aug 13 2018  4:25AM,Miscellaneous,UTL-Unable to Locate,3,19/02/19 12:14,30.512009,-97.653106
1334787,11/10/18 15:50,Oct 11 2018  3:50PM,Oct 11 2018  3:50PM,Fight,GOA-Gone on Arrival,1,19/02/19 12:14,30.512024,-97.692399
1344157,10/11/18 00:00,Nov 10 2018 12:00AM,Nov 10 2018 12:00AM,Walk Through a Building,,2,19/02/19 12:14,30.512024,-97.648788
1759363,06/05/18 04:23,May  6 2018  4:23AM,May  6 2018  4:23AM,Walk Through a Building,INS-Inservice,2,19/02/19 12:14,30.512024,-97.648788
1523263,16/07/18 10:53,Jul 16 2018 10:53AM,Jul 16 2018 10:53AM,Suspicious Person,ADV-Advised,2,19/02/19 12:14,30.512125,-97.690972
1819965,24/05/18 01:42,May 24 2018  1:42AM,May 24 2018  1:42AM,Down Outside-One,TRN-Transport,1,19/02/19 12:14,30.512125,-97.690972
1032741,27/04/18 16:14,Apr 27 2018  4:14PM,Apr 27 2018  4:14PM,Disturbance,GOA-Gone on Arrival,2,19/02/19 12:14,30.512133,-97.679348
1469529,24/07/18 08:36,Jul 24 2018  8:36AM,Jul 24 2018  8:36AM,Assist Other Agency,INF-Information,2,19/02/19 12:14,30.512133,-97.679348
1660318,15/12/18 10:27,Dec 15 2018 10:27AM,Dec 15 2018 10:27AM,Directed Patrol (P),AOK- All OK,4,19/02/19 12:14,30.512133,-97.679348
1719591,14/02/18 08:25,Feb 14 2018  8:25AM,Feb 14 2018  8:25AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.512133,-97.679348
1673418,24/12/18 01:08,Dec 24 2018  1:08AM,Dec 24 2018  1:08AM,Directed Patrol (P),AOK- All OK,4,19/02/19 12:14,30.512159,-97.6368
1798553,28/05/18 16:22,May 28 2018  4:22PM,May 28 2018  4:22PM,Check the Welfare,AST-Assist,2,19/02/19 12:14,30.512185,-97.664449
1759868,28/07/18 18:01,Jul 28 2018  6:01PM,Jul 28 2018  6:01PM,Parking Problem,TAG-Tagged,3,19/02/19 12:14,30.51219,-97.640555
1301858,25/01/18 00:07,Jan 25 2018 12:07AM,Jan 25 2018 12:07AM,Drunk/Intoxicated Person,AST-Assist,3,19/02/19 12:14,30.512191,-97.689932
1805963,14/05/18 00:45,May 14 2018 12:45AM,May 14 2018 12:45AM,Parking Problem,AOK- All OK,3,19/02/19 12:14,30.512242,-97.636799
1146203,06/11/18 14:45,Nov  6 2018  2:45PM,Nov  6 2018  2:45PM,Auto Theft,RPT-Report,2,19/02/19 12:14,30.51229,-97.621266
1421687,05/01/18 20:27,Jan  5 2018  8:27PM,Jan  5 2018  8:27PM,Walk Through a Building,,2,19/02/19 12:14,30.512302,-97.648511
1237956,14/04/18 02:57,Apr 14 2018  2:57AM,Apr 14 2018  2:57AM,Robbery Dwlng/Person Rpt,RPT-Report,2,19/02/19 12:14,30.512302,-97.631011
1669610,13/12/18 11:58,Dec 13 2018 11:58AM,Dec 13 2018 11:58AM,Check the Welfare,RPT-Report,1,19/02/19 12:14,30.512308,-97.677194
1015812,12/06/18 11:13,Jun 12 2018 11:13AM,Jun 12 2018 11:13AM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.51233,-97.679195
1199560,24/01/18 17:15,Jan 24 2018  5:15PM,Jan 24 2018  5:15PM,Recover Vehicle,RPT-Report,3,19/02/19 12:14,30.51241,-97.621569
1615340,28/08/18 11:12,Aug 28 2018 11:12AM,Aug 28 2018 11:12AM,Check the Welfare,SNT-Sent,2,19/02/19 12:14,30.51241,-97.621569
1581599,17/10/18 19:13,Oct 17 2018  7:13PM,Oct 17 2018  7:13PM,Theft - Report Only,GOA-Gone on Arrival,3,19/02/19 12:14,30.512424,-97.667571
1657327,06/11/18 20:24,Nov  6 2018  8:24PM,Nov  6 2018  8:24PM,On Site,,1,19/02/19 12:14,30.512439,-97.636797
1798761,28/05/18 18:47,May 28 2018  6:47PM,May 28 2018  6:47PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.512477,-97.637711
1394800,24/11/18 00:42,Nov 24 2018 12:42AM,Nov 24 2018 12:42AM,Walk Through a Building,,2,19/02/19 12:14,30.512486,-97.636797
1053443,02/06/18 13:26,Jun  2 2018  1:26PM,Jun  2 2018  1:26PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.51253,-97.626042
1239211,06/08/18 19:11,Aug  6 2018  7:11PM,Aug  6 2018  7:11PM,Domestic Abuse-In Progress,RPT-Report,1,19/02/19 12:14,30.512542,-97.667849
1321205,27/04/18 19:11,Apr 27 2018  7:11PM,Apr 27 2018  7:11PM,Suspicious Person,RPT-Report,2,19/02/19 12:14,30.512543,-97.636796
1173773,30/12/18 18:52,Dec 30 2018  6:52PM,Dec 30 2018  6:52PM,Disturbance,CNL-Cancel,2,19/02/19 12:14,30.512577,-97.65855
1522470,15/07/18 18:19,Jul 15 2018  6:19PM,Jul 15 2018  6:19PM,Narcotics Activity,ADV-Advised,2,19/02/19 12:14,30.51258,-97.639066
1095662,07/12/18 11:15,Dec  7 2018 11:15AM,Dec  7 2018 11:15AM,Assist-Public,AST-Assist,3,19/02/19 12:14,30.51258,-97.635177
1555051,04/07/18 22:42,Jul  4 2018 10:42PM,Jul  4 2018 10:42PM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.51258,-97.635177
1597933,14/08/18 14:13,Aug 14 2018  2:13PM,Aug 14 2018  2:13PM,Damage Property-Rpt Only,RPT-Report,3,19/02/19 12:14,30.51258,-97.635177
1674303,25/11/18 20:21,Nov 25 2018  8:21PM,Nov 25 2018  8:21PM,On Site,,1,19/02/19 12:14,30.51258,-97.635177
1160349,18/09/18 13:22,Sep 18 2018  1:22PM,Sep 18 2018  1:22PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.51258,-97.633788
1241762,26/12/18 20:38,Dec 26 2018  8:38PM,Dec 26 2018  8:38PM,On Site,,1,19/02/19 12:14,30.51258,-97.633788
1344774,31/10/18 23:44,Oct 31 2018 11:44PM,Oct 31 2018 11:44PM,Walk Through a Building,,2,19/02/19 12:14,30.51258,-97.633788
1366679,11/11/18 21:49,Nov 11 2018  9:49PM,Nov 11 2018  9:49PM,Walk Through a Building,,2,19/02/19 12:14,30.51258,-97.633788
1414093,13/12/18 19:18,Dec 13 2018  7:18PM,Dec 13 2018  7:18PM,Escort,,3,19/02/19 12:14,30.51258,-97.633788
1657203,07/11/18 03:24,Nov  7 2018  3:24AM,Nov  7 2018  3:24AM,Escort,,3,19/02/19 12:14,30.51258,-97.633788
1658413,19/11/18 01:59,Nov 19 2018  1:59AM,Nov 19 2018  1:59AM,Walk Through a Building,,2,19/02/19 12:14,30.51258,-97.633788
1832706,07/06/18 08:06,Jun  7 2018  8:06AM,Jun  7 2018  8:06AM,Check Hazard,UTL-Unable to Locate,2,19/02/19 12:14,30.51258,-97.633788
1240758,08/12/18 00:59,Dec  8 2018 12:59AM,Dec  8 2018 12:59AM,Escort,,3,19/02/19 12:14,30.51258,-97.633233
1264239,02/12/18 20:06,Dec  2 2018  8:06PM,Dec  2 2018  8:06PM,Unsecure Business,RPT-Report,2,19/02/19 12:14,30.51258,-97.633233
1424731,13/01/18 22:24,Jan 13 2018 10:24PM,Jan 13 2018 10:24PM,Narcotics Activity,ADV-Advised,2,19/02/19 12:14,30.51258,-97.632677
1532526,09/09/18 18:04,Sep  9 2018  6:04PM,Sep  9 2018  6:04PM,Bicycle Violation,ADV-Advised,3,19/02/19 12:14,30.51258,-97.632677
1604510,19/08/18 19:00,Aug 19 2018  7:00PM,Aug 19 2018  7:00PM,Check the Welfare,RPT-Report,2,19/02/19 12:14,30.51258,-97.632677
1111279,21/07/18 00:08,Jul 21 2018 12:08AM,Jul 21 2018 12:08AM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.51258,-97.631288
1502915,20/06/18 09:34,Jun 20 2018  9:34AM,Jun 20 2018  9:34AM,Assist-Public,AST-Assist,3,19/02/19 12:14,30.51258,-97.631288
1755831,09/08/18 22:28,Aug  9 2018 10:28PM,Aug  9 2018 10:28PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.51258,-97.631288
1415475,04/01/18 03:05,Jan  4 2018  3:05AM,Jan  4 2018  3:05AM,Escort,,3,19/02/19 12:14,30.51258,-97.628233
1644364,05/12/18 00:46,Dec  5 2018 12:46AM,Dec  5 2018 12:46AM,Escort,,3,19/02/19 12:14,30.51258,-97.628233
1276805,21/12/18 10:33,Dec 21 2018 10:33AM,Dec 21 2018 10:33AM,Check Hazard,ADV-Advised,2,19/02/19 12:14,30.512628,-97.630073
1824214,03/06/18 14:16,Jun  3 2018  2:16PM,Jun  3 2018  2:16PM,Suspicious Person,SNT-Sent,2,19/02/19 12:14,30.512637,-97.688705
1393398,05/11/18 13:10,Nov  5 2018  1:10PM,Nov  5 2018  1:10PM,Foot Beat (P),AOK- All OK,4,19/02/19 12:14,30.51266,-97.637805
1773139,28/01/18 23:14,Jan 28 2018 11:14PM,Jan 28 2018 11:14PM,Down Outside-One,GOA-Gone on Arrival,1,19/02/19 12:14,30.512717,-97.688509
1822113,01/06/18 18:46,Jun  1 2018  6:46PM,Jun  1 2018  6:46PM,Down Outside-One,AST-Assist,1,19/02/19 12:14,30.512726,-97.68075
1160968,14/09/18 14:17,Sep 14 2018  2:17PM,Sep 14 2018  2:17PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.51274,-97.650225
1212342,29/04/18 14:52,Apr 29 2018  2:52PM,Apr 29 2018  2:52PM,Attempted Suicide,AST-Assist,1,19/02/19 12:14,30.512781,-97.639105
