APN,PERMITID,TYPE,PERMIT,DECISION,LIQUOR_TYPE,STATUS,ISSUEDATE,EXPIRE_YEAR,EXPIRE_DATE,ESTABLISHMENT_NUM,ESTABLISHMENT_NAME,TYPE_DESCRIPTION,ADDRESS,ZIP,StartDate,EndDate,LATITUDE,LONGITUDE,LastUpdateDate
5000267,20267,"L196",20267,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400267,"Business 572494866","LIQ ON-SALE E W/SS SERIES 2000","KAROLYN DR",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52222,-97.673725,19/02/19 14:40
5000269,20269,"L190",20269,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400269,"Business 2098428064","LIQ ON-SALE B W/SS SERIES 2000","KAROLYN DR",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52186,-97.675385,19/02/19 14:40
5000282,20282,"L196",20282,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400282,"Business 816146320","LIQ ON-SALE E W/SS SERIES 2000","KAROLYN DR",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.5217,-97.676705,19/02/19 14:40
5000285,20285,"L188",20285,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400285,"Business 540239627","LIQ ON-SALE A W/SS SERIES 2000","W OAK DR",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52128,-97.677135,19/02/19 14:40
5000287,20287,"L242",20287,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400287,"Business 2120745539","WINE A W/STRONG BEER","E PALM VALLEY BLVD",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.5193,-97.676795,19/02/19 14:40
5000296,20296,"L188",20296,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400296,"Business 712209293","LIQ ON-SALE A W/SS SERIES 2000","SERVICE",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51876,-97.679935,19/02/19 14:40
5000325,20325,"L190",20325,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400325,"Business 1833199775","LIQ ON-SALE B W/SS SERIES 2000","E PALM VALLEY BLVD",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51781,-97.673165,19/02/19 14:40
5000329,20329,"L188",20329,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400329,"Business 889775745","LIQ ON-SALE A W/SS SERIES 2000","E PALM VALLEY BLVD",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51979,-97.674685,19/02/19 14:40
5000333,20333,"L246",20333,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400333,"Business 2081014253","WINE D W/STRONG BEER"," "," ","03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.44136,-97.665285,19/02/19 14:40
5000338,20338,"L196",20338,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400338,"Business 1399401783","LIQ ON-SALE E W/SS SERIES 2000","PRAIRIE STAR LN",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52821,-97.658115,19/02/19 14:40
5000351,20351,"L247",20351,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400351,"Business 1993656251","WINE E W/STRONG BEER","PRAIRIE STAR LN",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52806,-97.658555,19/02/19 14:40
5000353,20353,"L196",20353,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400353,"Business 2076684905","LIQ ON-SALE E W/SS SERIES 2000","PRAIRIE STAR LN",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52806,-97.658555,19/02/19 14:40
5000355,20355,"L245",20355,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400355,"Business 1747090806","WINE C-2 W/STRONG BEER","LANTANA DR",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52818,-97.659755,19/02/19 14:40
5000360,20360,"L192",20360,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400360,"Business 127981064","LIQ ON-SALE C-2 W/SS SERIES 2000","BAYLAND ST",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52458,-97.657415,19/02/19 14:40
5000361,20361,"L235",20361,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400361,"Business 567021602","LIQ ON-SALE C-1 W/SS SERIES 2000","BAYLAND ST",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52595,-97.660315,19/02/19 14:40
5000362,20362,"L196",20362,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400362,"Business 1821402362","LIQ ON-SALE E W/SS SERIES 2000","BAYLAND ST",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.5248,-97.656795,19/02/19 14:40
5000363,20363,"L196",20363,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400363,"Business 2108800045","LIQ ON-SALE E W/SS SERIES 2000","BAYLAND ST",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.5248,-97.656795,19/02/19 14:40
5000364,20364,"L188",20364,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400364,"Business 2004979814","LIQ ON-SALE A W/SS SERIES 2000","BAYLAND ST",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.5248,-97.656795,19/02/19 14:40
5000365,20365,"L247",20365,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400365,"Business 908498969","WINE E W/STRONG BEER","LANTANA DR",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52757,-97.659675,19/02/19 14:40
5000366,20366,"L247",20366,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400366,"Business 626161048","WINE E W/STRONG BEER","LANTANA DR",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52757,-97.659675,19/02/19 14:40
5000382,20382,"L190",20382,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400382,"Business 1924698620","LIQ ON-SALE B W/SS SERIES 2000","E PALM VALLEY BLVD",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51846,-97.664165,19/02/19 14:40
5000388,20388,"L188",20388,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400388,"Business 1908531914","LIQ ON-SALE A W/SS SERIES 2000","E PALM VALLEY BLVD",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51825,-97.658205,19/02/19 14:40
5000392,20392,"L196",20392,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400392,"Business 2045584937","LIQ ON-SALE E W/SS SERIES 2000","E PALM VALLEY BLVD",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.5186,-97.659655,19/02/19 14:40
5000396,20396,"L247",20396,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400396,"Business 316280409","WINE E W/STRONG BEER","HARRELL PKWY",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52769,-97.632795,19/02/19 14:40
5000399,20399,"L247",20399,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400399,"Business 1940686852","WINE E W/STRONG BEER","SERVICE",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52073,-97.638095,19/02/19 14:40
5000401,20401,"L245",20401,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400401,"Business 2031651470","WINE C-2 W/STRONG BEER","SERVICE",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52128,-97.638515,19/02/19 14:40
5000407,20407,"L247",20407,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400407,"Business 117667913","WINE E W/STRONG BEER","S KENNEY FORT BLVD",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52053,-97.639455,19/02/19 14:40
5000410,20410,"L247",20410,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400410,"Business 986046101","WINE E W/STRONG BEER","SERVICE",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.52052,-97.637595,19/02/19 14:40
5000416,20416,"L196",20416,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400416,"Business 1445449557","LIQ ON-SALE E W/SS SERIES 2000","RAVENWOOD DR",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.5134,-97.632825,19/02/19 14:40
5000420,20420,"L242",20420,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400420,"Business 1091630609","WINE A W/STRONG BEER","WOODSORREL WAY",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.50661,-97.643115,19/02/19 14:40
5000421,20421,"L243",20421,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400421,"Business 1619854170","WINE B W/STRONG BEER","WISTERIA WAY",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.50952,-97.648935,19/02/19 14:40
5000431,20431,"L196",20431,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400431,"Business 741173369","LIQ ON-SALE E W/SS SERIES 2000","PLUME GRASS PL",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.50307,-97.643395,19/02/19 14:40
5000452,20452,"L192",20452,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400452,"Business 1379580581","LIQ ON-SALE C-2 W/SS SERIES 2000","E AUSTIN AVE",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51323,-97.670375,19/02/19 14:40
5000461,20461,"L190",20461,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400461,"Business 1292207884","LIQ ON-SALE B W/SS SERIES 2000","PECAN AVE",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51493,-97.672575,19/02/19 14:40
5000480,20480,"L188",20480,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400480,"Business 1107502888","LIQ ON-SALE A W/SS SERIES 2000","HERITAGE CENTER CIR",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51676,-97.675885,19/02/19 14:40
5000484,20484,"L188",20484,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400484,"Business 592859105","LIQ ON-SALE A W/SS SERIES 2000","E PALM VALLEY BLVD",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51698,-97.679925,19/02/19 14:40
5000488,20488,"L190",20488,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400488,"Business 476010108","LIQ ON-SALE B W/SS SERIES 2000","E PALM VALLEY BLVD",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51653,-97.679215,19/02/19 14:40
5000510,20510,"L196",20510,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400510,"Business 1998567712","LIQ ON-SALE E W/SS SERIES 2000","FANNIN AVE",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51288,-97.679015,19/02/19 14:40
5000519,20519,"L171",20519,"APPROVED","Off Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400519,"Business 1791862141","LIQ OFF-SALE SERIES 2000","VISTA AVE",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51398,-97.683255,19/02/19 14:40
5000522,20522,"L247",20522,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400522,"Business 1148587160","WINE E W/STRONG BEER","SUNSET DR",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51486,-97.684295,19/02/19 14:40
5000523,20523,"L247",20523,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400523,"Business 2073292534","WINE E W/STRONG BEER","SUNSET DR",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51486,-97.684295,19/02/19 14:40
5000531,20531,"L235",20531,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400531,"Business 1604108700","LIQ ON-SALE C-1 W/SS SERIES 2000","ALLEY ALY",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.50833,-97.681235,19/02/19 14:40
5000532,20532,"L196",20532,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400532,"Business 558280749","LIQ ON-SALE E W/SS SERIES 2000","S HARRIS ST",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.50754,-97.681785,19/02/19 14:40
5000542,20542,"L247",20542,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400542,"Business 1850340995","WINE E W/STRONG BEER","SWEETWATER CV",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51492,-97.709765,19/02/19 14:40
5000548,20548,"L190",20548,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400548,"Business 1429442459","LIQ ON-SALE B W/SS SERIES 2000","DALEA BLUFF",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51245,-97.619945,19/02/19 14:40
5000550,20550,"L171",20550,"APPROVED","Off Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400550,"Business 622536970","LIQ OFF-SALE SERIES 2000","PARADISE RIDGE DR",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51383,-97.628225,19/02/19 14:40
5000553,20553,"L196",20553,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400553,"Business 69384893","LIQ ON-SALE E W/SS SERIES 2000","VINWOOD CV",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51408,-97.628975,19/02/19 14:40
5000555,20555,"L247",20555,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400555,"Business 1528406032","WINE E W/STRONG BEER","ROSEMOUNT DR",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51342,-97.629755,19/02/19 14:40
5000556,20556,"L247",20556,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400556,"Business 667170236","WINE E W/STRONG BEER","ROSEMOUNT DR",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51333,-97.629415,19/02/19 14:40
5000558,20558,"L192",20558,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400558,"Business 1485582815","LIQ ON-SALE C-2 W/SS SERIES 2000","CEDAR CREST CV",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.51356,-97.622785,19/02/19 14:40
5000560,20560,"L246",20560,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400560,"Business 1374753737","WINE D W/STRONG BEER","FOREST CREEK DR",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.50841,-97.612995,19/02/19 14:40
5000562,20562,"L246",20562,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400562,"Business 2694605","WINE D W/STRONG BEER","SHIRAZ LOOP",78665,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.4973,-97.626355,19/02/19 14:40
5000566,20566,"L196",20566,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400566,"Business 908611657","LIQ ON-SALE E W/SS SERIES 2000","HILL ST",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.4887,-97.614165,19/02/19 14:40
5000573,20573,"L247",20573,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400573,"Business 1899473689","WINE E W/STRONG BEER","BEARING CV",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.48921,-97.723805,19/02/19 14:40
5000574,20574,"L247",20574,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400574,"Business 1020694715","WINE E W/STRONG BEER","BEARING CV",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.48921,-97.723805,19/02/19 14:40
5000575,20575,"L196",20575,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400575,"Business 2139041391","LIQ ON-SALE E W/SS SERIES 2000","BEARING CV",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.48921,-97.723805,19/02/19 14:40
5000576,20576,"L196",20576,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400576,"Business 208158525","LIQ ON-SALE E W/SS SERIES 2000","BEARING CV",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.48921,-97.723805,19/02/19 14:40
5000577,20577,"L188",20577,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400577,"Business 76646565","LIQ ON-SALE A W/SS SERIES 2000","S OCONNOR DR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49024,-97.718015,19/02/19 14:40
5000583,20583,"L235",20583,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400583,"Business 400694455","LIQ ON-SALE C-1 W/SS SERIES 2000","ST WILLIAMS AVE",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49934,-97.691395,19/02/19 14:40
5000584,20584,"L245",20584,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400584,"Business 111422488","WINE C-2 W/STRONG BEER","ST WILLIAMS AVE",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49958,-97.696365,19/02/19 14:40
5000589,20589,"L196",20589,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400589,"Business 2085530457","LIQ ON-SALE E W/SS SERIES 2000","WOOD ROCK DR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49698,-97.699195,19/02/19 14:40
5000593,20593,"L247",20593,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400593,"Business 2074749590","WINE E W/STRONG BEER","SHADOW BROOK CIR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.48867,-97.707575,19/02/19 14:40
5000595,20595,"L192",20595,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400595,"Business 1478431707","LIQ ON-SALE C-2 W/SS SERIES 2000","SHADOW BROOK CIR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.48873,-97.705355,19/02/19 14:40
5000597,20597,"L226",20597,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400597,"Business 709306954","BEER CL E ON SALE","E MESSICK LOOP",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.48891,-97.702205,19/02/19 14:40
5000600,20600,"L226",20600,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400600,"Business 670932927","BEER CL E ON SALE","ROCK CREEK DR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49221,-97.700805,19/02/19 14:40
5000601,20601,"L242",20601,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400601,"Business 451259337","WINE A W/STRONG BEER","OAKRIDGE DR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49532,-97.699515,19/02/19 14:40
5000605,20605,"L188",20605,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400605,"Business 1846900566","LIQ ON-SALE A W/SS SERIES 2000","WOODHILL DR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.48963,-97.700835,19/02/19 14:40
5000615,20615,"L194",20615,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400615,"Business 1014634414","LIQ ON-SALE D W/SS SERIES 2000","WOODHILL DR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.48985,-97.699705,19/02/19 14:40
5000630,20630,"L247",20630,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400630,"Business 641351955","WINE E W/STRONG BEER","S IH 35 FR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49641,-97.680435,19/02/19 14:40
5000631,20631,"L247",20631,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400631,"Business 1134909124","WINE E W/STRONG BEER","S IH 35 FR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49582,-97.680215,19/02/19 14:40
5000638,20638,"L190",20638,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400638,"Business 1107925369","LIQ ON-SALE B W/SS SERIES 2000","SAGEBRUSH DR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49627,-97.681355,19/02/19 14:40
5000641,20641,"L196",20641,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400641,"Business 1786888341","LIQ ON-SALE E W/SS SERIES 2000","SAGEBRUSH DR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49519,-97.681275,19/02/19 14:40
5000642,20642,"L247",20642,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400642,"Business 983860248","WINE E W/STRONG BEER","BUCKBOARD BLVD",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49454,-97.681285,19/02/19 14:40
5000643,20643,"L247",20643,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400643,"Business 1409363688","WINE E W/STRONG BEER","ST WILLIAMS ST",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49261,-97.690485,19/02/19 14:40
5000645,20645,"L247",20645,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400645,"Business 1325970240","WINE E W/STRONG BEER","CHISHOLM VALLEY DR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.48974,-97.690615,19/02/19 14:40
5000648,20648,"L242",20648,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400648,"Business 1252515782","WINE A W/STRONG BEER","COOPER WAY",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.48874,-97.690625,19/02/19 14:40
5000657,20657,"L196",20657,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400657,"Business 1304263394","LIQ ON-SALE E W/SS SERIES 2000","RAWHIDE DR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49249,-97.680475,19/02/19 14:40
5000658,20658,"L196",20658,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400658,"Business 1508887188","LIQ ON-SALE E W/SS SERIES 2000","RAWHIDE DR",78681,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49249,-97.680475,19/02/19 14:40
5000662,20662,"L190",20662,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400662,"Business 1372315263","LIQ ON-SALE B W/SS SERIES 2000","GATTIS SCHOOL RD",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.49529,-97.668755,19/02/19 14:40
5000665,20665,"L247",20665,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400665,"Business 1600532915","WINE E W/STRONG BEER","WINDRIFT WAY",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.48939,-97.663705,19/02/19 14:40
5000666,20666,"L247",20666,"APPROVED","ON Sale","OPEN","03/29/2017 12:00:00 AM",2019,"03/29/2019 12:00:00 AM",400666,"Business 658014384","WINE E W/STRONG BEER","PARKFIELD CV",78664,"03/29/2017 12:00:00 AM","03/29/2019 12:00:00 AM",30.4887,-97.655215,19/02/19 14:40
